folder_name,elapsed_s,timestamp
BraTS2021_00543,10.38,2026-06-05T09:53:10
BraTS2021_00547,12.12,2026-06-05T09:53:22
BraTS2021_00558,19.18,2026-06-05T09:53:41
BraTS2021_00573,10.41,2026-06-05T09:53:51
BraTS2021_00578,15.62,2026-06-05T09:54:07
BraTS2021_00580,15.25,2026-06-05T09:54:22
BraTS2021_00582,10.41,2026-06-05T09:54:33
BraTS2021_00586,10.33,2026-06-05T09:54:43
BraTS2021_00588,10.76,2026-06-05T09:54:54
BraTS2021_00589,14.83,2026-06-05T09:55:09
BraTS2021_00592,10.35,2026-06-05T09:55:19
BraTS2021_00595,12.74,2026-06-05T09:55:32
BraTS2021_00604,10.49,2026-06-05T09:55:42
BraTS2021_00607,13.41,2026-06-05T09:55:56
BraTS2021_00610,16.65,2026-06-05T09:56:12
BraTS2021_00612,10.56,2026-06-05T09:56:23
BraTS2021_00621,13.61,2026-06-05T09:56:36
BraTS2021_00624,20.76,2026-06-05T09:56:57
BraTS2021_00636,10.5,2026-06-05T09:57:08
BraTS2021_00654,13.58,2026-06-05T09:57:21
BraTS2021_00656,11.48,2026-06-05T09:57:33
BraTS2021_00671,16.7,2026-06-05T09:57:49
BraTS2021_00674,14.3,2026-06-05T09:58:04
BraTS2021_00680,10.57,2026-06-05T09:58:14
BraTS2021_00682,16.79,2026-06-05T09:58:31
BraTS2021_00686,10.42,2026-06-05T09:58:42
BraTS2021_00692,10.61,2026-06-05T09:58:52
BraTS2021_00693,21.5,2026-06-05T09:59:14
BraTS2021_00697,13.27,2026-06-05T09:59:27
BraTS2021_00705,10.5,2026-06-05T09:59:37
BraTS2021_00707,15.89,2026-06-05T09:59:53
BraTS2021_00718,10.84,2026-06-05T10:00:04
BraTS2021_00721,10.46,2026-06-05T10:00:15
BraTS2021_00723,10.58,2026-06-05T10:00:25
BraTS2021_00724,20.02,2026-06-05T10:00:45
BraTS2021_00735,15.3,2026-06-05T10:01:01
BraTS2021_00736,18.85,2026-06-05T10:01:19
BraTS2021_00737,22.23,2026-06-05T10:01:42
BraTS2021_00746,10.52,2026-06-05T10:01:52
BraTS2021_00756,13.34,2026-06-05T10:02:06
BraTS2021_00757,19.43,2026-06-05T10:02:25
BraTS2021_00768,10.51,2026-06-05T10:02:36
BraTS2021_00774,10.58,2026-06-05T10:02:46
BraTS2021_00778,10.43,2026-06-05T10:02:57
BraTS2021_00833,15.64,2026-06-05T10:03:12
BraTS2021_00834,10.54,2026-06-05T10:03:23
BraTS2021_00840,10.49,2026-06-05T10:03:33
BraTS2021_00999,10.58,2026-06-05T10:03:44
BraTS2021_01027,16.28,2026-06-05T10:04:00
BraTS2021_01035,10.59,2026-06-05T10:04:11
BraTS2021_01038,10.52,2026-06-05T10:04:21
BraTS2021_01043,18.65,2026-06-05T10:04:40
BraTS2021_01045,10.61,2026-06-05T10:04:50
BraTS2021_01058,13.54,2026-06-05T10:05:04
BraTS2021_01063,10.6,2026-06-05T10:05:15
BraTS2021_01064,22.44,2026-06-05T10:05:37
BraTS2021_01072,15.87,2026-06-05T10:05:53
BraTS2021_01076,12.59,2026-06-05T10:06:06
BraTS2021_01078,21.23,2026-06-05T10:06:27
BraTS2021_01083,14.78,2026-06-05T17:51:01
BraTS2021_01084,12.41,2026-06-05T17:51:14
BraTS2021_01085,13.32,2026-06-05T17:51:27
BraTS2021_01086,10.6,2026-06-05T17:51:38
BraTS2021_01096,12.73,2026-06-05T17:51:50
BraTS2021_01104,15.07,2026-06-05T17:52:05
BraTS2021_01108,10.58,2026-06-05T17:52:16
BraTS2021_01112,10.59,2026-06-05T17:52:27
BraTS2021_01115,10.6,2026-06-05T17:52:37
BraTS2021_01124,10.65,2026-06-05T17:52:48
BraTS2021_01127,13.2,2026-06-05T17:53:01
BraTS2021_01133,14.43,2026-06-05T17:53:16
BraTS2021_01135,13.92,2026-06-05T17:53:29
BraTS2021_01136,13.72,2026-06-05T17:53:43
BraTS2021_01142,13.41,2026-06-05T17:53:57
BraTS2021_01143,10.75,2026-06-05T17:54:07
BraTS2021_01153,14.33,2026-06-05T17:54:22
BraTS2021_01160,15.87,2026-06-05T17:54:38
BraTS2021_01203,10.54,2026-06-05T17:54:48
BraTS2021_01204,10.54,2026-06-05T17:54:59
BraTS2021_01210,10.54,2026-06-05T17:55:09
BraTS2021_01225,13.62,2026-06-05T17:55:23
BraTS2021_01247,10.53,2026-06-05T17:55:33
BraTS2021_01253,34.0,2026-06-05T17:56:07
BraTS2021_01262,14.23,2026-06-05T17:56:22
BraTS2021_01265,17.46,2026-06-05T17:56:39
BraTS2021_01266,16.11,2026-06-05T17:56:55
BraTS2021_01267,15.16,2026-06-05T17:57:10
BraTS2021_01273,10.64,2026-06-05T17:57:21
BraTS2021_01276,10.65,2026-06-05T17:57:32
BraTS2021_01277,10.55,2026-06-05T17:57:42
BraTS2021_01279,14.84,2026-06-05T17:57:57
BraTS2021_01290,10.54,2026-06-05T17:58:08
BraTS2021_01295,10.65,2026-06-05T17:58:18
BraTS2021_01441,10.85,2026-06-05T17:58:29
BraTS2021_01450,10.64,2026-06-05T17:58:40
BraTS2021_01456,10.66,2026-06-05T17:58:50
BraTS2021_01458,26.19,2026-06-05T17:59:17
BraTS2021_01459,25.5,2026-06-05T17:59:42
BraTS2021_01476,10.54,2026-06-05T17:59:53
BraTS2021_01477,10.85,2026-06-05T18:00:03
BraTS2021_01478,13.42,2026-06-05T18:00:17
BraTS2021_01479,27.46,2026-06-05T18:00:44
BraTS2021_01483,13.83,2026-06-05T18:00:58
BraTS2021_01484,22.72,2026-06-05T18:01:21
BraTS2021_01485,10.51,2026-06-05T18:01:31
BraTS2021_01487,14.95,2026-06-05T18:01:46
BraTS2021_01489,16.45,2026-06-05T18:02:03
BraTS2021_01490,10.55,2026-06-05T18:02:13
BraTS2021_01491,28.28,2026-06-05T18:02:42
BraTS2021_01494,24.47,2026-06-05T18:03:06
BraTS2021_01495,10.85,2026-06-05T18:03:17
BraTS2021_01497,10.44,2026-06-05T18:03:27
