folder_name,elapsed_s,timestamp
BraTS2021_01459,3.64,2026-06-04T06:05:41
BraTS2021_01476,2.76,2026-06-04T06:05:43
BraTS2021_01477,3.11,2026-06-04T06:05:47
BraTS2021_01478,3.89,2026-06-04T06:05:50
BraTS2021_01479,2.86,2026-06-04T06:05:53
BraTS2021_01483,4.33,2026-06-04T06:05:58
BraTS2021_01484,3.85,2026-06-04T06:06:02
BraTS2021_01485,3.59,2026-06-04T06:06:05
BraTS2021_01487,5.07,2026-06-04T06:06:10
BraTS2021_01489,3.63,2026-06-04T06:06:14
BraTS2021_01490,5.94,2026-06-04T06:06:20
BraTS2021_01491,4.18,2026-06-04T06:06:24
BraTS2021_01494,5.03,2026-06-04T06:06:29
BraTS2021_01495,4.3,2026-06-04T06:06:33
BraTS2021_01497,3.48,2026-06-04T06:06:37
BraTS2021_01498,3.91,2026-06-04T06:06:41
BraTS2021_01499,4.84,2026-06-04T06:06:46
BraTS2021_01500,4.16,2026-06-04T06:06:50
BraTS2021_01501,4.22,2026-06-04T06:06:54
BraTS2021_01502,4.97,2026-06-04T06:06:59
BraTS2021_01503,3.11,2026-06-04T06:07:02
BraTS2021_01504,3.98,2026-06-04T06:07:06
BraTS2021_01505,3.44,2026-06-04T06:07:09
BraTS2021_01506,3.93,2026-06-04T06:07:13
BraTS2021_01507,4.86,2026-06-04T06:07:18
BraTS2021_01508,5.64,2026-06-04T06:07:24
BraTS2021_01510,3.31,2026-06-04T06:07:27
BraTS2021_01511,5.08,2026-06-04T06:07:32
BraTS2021_01512,3.97,2026-06-04T06:07:36
BraTS2021_01513,4.25,2026-06-04T06:07:41
BraTS2021_01514,5.3,2026-06-04T06:07:46
BraTS2021_01515,5.76,2026-06-04T06:07:52
BraTS2021_01517,4.02,2026-06-04T06:07:56
BraTS2021_01518,4.16,2026-06-04T06:08:00
BraTS2021_01520,3.65,2026-06-04T06:08:03
BraTS2021_01521,3.9,2026-06-04T06:08:07
BraTS2021_01522,4.88,2026-06-04T06:08:12
BraTS2021_01523,3.61,2026-06-04T06:08:16
BraTS2021_01524,4.2,2026-06-04T06:08:20
BraTS2021_01526,4.4,2026-06-04T06:08:24
BraTS2021_01527,4.2,2026-06-04T06:08:29
BraTS2021_01528,4.4,2026-06-04T06:08:33
BraTS2021_01529,4.56,2026-06-04T06:08:38
BraTS2021_01531,4.82,2026-06-04T06:08:42
BraTS2021_01532,4.52,2026-06-04T06:08:47
BraTS2021_01533,3.49,2026-06-04T06:08:50
BraTS2021_01534,5.12,2026-06-04T06:08:56
BraTS2021_01535,4.62,2026-06-04T06:09:00
BraTS2021_01536,3.27,2026-06-04T06:09:03
BraTS2021_01663,4.55,2026-06-04T06:09:08
BraTS2021_01664,4.85,2026-06-04T06:09:13
BraTS2021_01665,4.78,2026-06-04T06:09:18
BraTS2021_01666,3.7,2026-06-04T06:09:21
BraTS2021_01679,5.4,2026-06-04T06:09:27
BraTS2021_01690,3.0,2026-06-04T06:09:30
BraTS2021_01694,5.06,2026-06-04T06:09:35
BraTS2021_01701,3.94,2026-06-04T06:09:39
BraTS2021_01718,4.53,2026-06-04T06:09:43
BraTS2021_01720,6.83,2026-06-04T06:09:50
BraTS2021_01721,4.54,2026-06-04T06:09:55
BraTS2021_01722,4.04,2026-06-04T06:09:59
BraTS2021_01724,5.23,2026-06-04T06:10:04
BraTS2021_01725,4.71,2026-06-04T06:10:09
BraTS2021_01726,3.89,2026-06-04T06:10:13
BraTS2021_01727,4.66,2026-06-04T06:10:17
BraTS2021_01728,5.13,2026-06-04T06:10:22
BraTS2021_01729,3.76,2026-06-04T06:10:26
BraTS2021_01731,4.66,2026-06-04T06:10:31
BraTS2021_01732,3.77,2026-06-04T06:10:35
BraTS2021_01733,3.49,2026-06-04T06:10:38
BraTS2021_01735,2.69,2026-06-04T06:10:41
BraTS2021_01736,4.31,2026-06-04T06:10:45
BraTS2021_01737,3.98,2026-06-04T06:10:49
BraTS2021_01738,3.72,2026-06-04T06:10:53
BraTS2021_01742,6.07,2026-06-04T06:10:59
BraTS2021_01743,4.63,2026-06-04T06:11:03
BraTS2021_01744,4.72,2026-06-04T06:11:08
BraTS2021_01745,4.06,2026-06-04T06:11:12
BraTS2021_01746,4.23,2026-06-04T06:11:16
BraTS2021_01747,4.66,2026-06-04T06:11:21
BraTS2021_01748,4.03,2026-06-04T06:11:25
BraTS2021_01749,3.59,2026-06-04T06:11:29
BraTS2021_01750,3.65,2026-06-04T06:11:32
BraTS2021_01752,3.6,2026-06-04T06:11:36
BraTS2021_01754,3.35,2026-06-04T06:11:39
BraTS2021_01755,4.19,2026-06-04T06:11:44
BraTS2021_01774,4.3,2026-06-04T06:11:48
BraTS2021_01776,4.85,2026-06-04T06:11:53
EGD-0004,2.44,2026-06-04T06:11:55
EGD-0008,5.08,2026-06-04T06:12:00
EGD-0011,5.12,2026-06-04T06:12:05
EGD-0020,4.64,2026-06-04T06:12:10
EGD-0022,3.77,2026-06-04T06:12:14
EGD-0024,3.77,2026-06-04T06:12:18
EGD-0026,3.07,2026-06-04T06:12:21
EGD-0029,3.63,2026-06-04T06:12:24
EGD-0033,3.12,2026-06-04T06:12:27
EGD-0050,3.89,2026-06-04T06:12:31
EGD-0053,4.5,2026-06-04T06:12:36
EGD-0055,5.0,2026-06-04T06:12:41
EGD-0057,4.28,2026-06-04T06:12:45
EGD-0058,4.43,2026-06-04T06:12:50
EGD-0062,3.48,2026-06-04T06:12:53
EGD-0066,3.24,2026-06-04T06:12:56
EGD-0068,4.01,2026-06-04T06:13:00
EGD-0072,4.11,2026-06-04T06:13:04
EGD-0074,5.29,2026-06-04T06:13:10
EGD-0078,3.09,2026-06-04T06:13:13
EGD-0081,3.73,2026-06-04T06:13:16
EGD-0083,4.49,2026-06-04T06:13:21
EGD-0086,2.58,2026-06-04T06:13:24
EGD-0088,3.53,2026-06-04T06:13:27
EGD-0090,2.87,2026-06-04T06:13:30
EGD-0094,3.47,2026-06-04T06:13:33
EGD-0101,3.79,2026-06-04T06:13:37
EGD-0106,3.89,2026-06-04T06:13:41
EGD-0107,3.99,2026-06-04T06:13:45
EGD-0109,2.96,2026-06-04T06:13:48
EGD-0110,4.2,2026-06-04T06:13:52
EGD-0111,3.69,2026-06-04T06:13:56
EGD-0118,3.93,2026-06-04T06:14:00
EGD-0121,3.22,2026-06-04T06:14:03
EGD-0122,2.94,2026-06-04T06:14:06
EGD-0123,4.96,2026-06-04T06:14:11
EGD-0126,4.16,2026-06-04T06:14:15
EGD-0128,2.94,2026-06-04T06:14:18
EGD-0131,3.04,2026-06-04T06:14:21
EGD-0132,4.06,2026-06-04T06:14:25
EGD-0133,3.07,2026-06-04T06:14:28
EGD-0137,4.3,2026-06-04T06:14:33
EGD-0143,4.19,2026-06-04T06:14:37
EGD-0145,4.3,2026-06-04T06:14:41
EGD-0146,3.79,2026-06-04T06:14:45
EGD-0155,3.06,2026-06-04T06:14:48
EGD-0160,3.9,2026-06-04T06:14:52
EGD-0162,4.94,2026-06-04T06:14:57
EGD-0168,2.73,2026-06-04T06:15:00
EGD-0172,2.76,2026-06-04T06:15:02
EGD-0176,4.5,2026-06-04T06:15:07
EGD-0177,3.77,2026-06-04T06:15:11
EGD-0179,3.01,2026-06-04T06:15:14
EGD-0183,3.82,2026-06-04T06:15:17
EGD-0185,3.31,2026-06-04T06:15:21
EGD-0186,5.25,2026-06-04T06:15:26
EGD-0187,3.59,2026-06-04T06:15:30
EGD-0188,3.78,2026-06-04T06:15:33
EGD-0193,4.89,2026-06-04T06:15:38
EGD-0194,5.04,2026-06-04T06:15:43
EGD-0199,5.18,2026-06-04T06:15:49
EGD-0203,3.38,2026-06-04T06:15:52
EGD-0208,3.93,2026-06-04T06:15:56
EGD-0211,4.15,2026-06-04T06:16:00
EGD-0214,4.61,2026-06-04T06:16:05
EGD-0215,4.55,2026-06-04T06:16:09
EGD-0216,3.36,2026-06-04T06:16:12
EGD-0217,4.06,2026-06-04T06:16:17
EGD-0221,3.38,2026-06-04T06:16:20
EGD-0224,4.15,2026-06-04T06:16:24
EGD-0226,3.88,2026-06-04T06:16:28
EGD-0228,3.63,2026-06-04T06:16:32
EGD-0229,4.12,2026-06-04T06:16:36
EGD-0230,3.97,2026-06-04T06:16:40
EGD-0232,5.73,2026-06-04T06:16:45
EGD-0233,3.99,2026-06-04T06:16:49
EGD-0234,4.81,2026-06-04T06:16:54
EGD-0236,3.15,2026-06-04T06:16:57
EGD-0240,3.51,2026-06-04T06:17:01
EGD-0241,4.08,2026-06-04T06:17:05
EGD-0243,3.58,2026-06-04T06:17:09
EGD-0244,3.99,2026-06-04T06:17:13
EGD-0253,5.66,2026-06-04T06:17:18
EGD-0254,4.06,2026-06-04T06:17:22
EGD-0256,4.82,2026-06-04T06:17:27
EGD-0263,4.11,2026-06-04T06:17:31
EGD-0268,5.1,2026-06-04T06:17:36
EGD-0276,3.15,2026-06-04T06:17:39
EGD-0279,3.44,2026-06-04T06:17:43
EGD-0280,2.86,2026-06-04T06:17:46
EGD-0282,3.99,2026-06-04T06:17:50
EGD-0285,3.13,2026-06-04T06:17:53
EGD-0286,1.8,2026-06-04T06:17:55
EGD-0297,4.53,2026-06-04T06:17:59
EGD-0299,2.71,2026-06-04T06:18:02
EGD-0301,4.25,2026-06-04T06:18:06
EGD-0306,3.99,2026-06-04T06:18:10
EGD-0309,3.22,2026-06-04T06:18:13
EGD-0311,3.13,2026-06-04T06:18:17
EGD-0312,4.3,2026-06-04T06:18:21
EGD-0313,3.66,2026-06-04T06:18:25
EGD-0314,4.37,2026-06-04T06:18:29
EGD-0318,4.0,2026-06-04T06:18:33
EGD-0325,5.26,2026-06-04T06:18:38
EGD-0330,4.4,2026-06-04T06:18:43
