folder_name,elapsed_s,timestamp
BraTS2021_00297,17.42,2026-06-05T09:32:49
BraTS2021_00300,13.51,2026-06-05T09:33:03
BraTS2021_00306,18.13,2026-06-05T09:33:21
BraTS2021_00313,13.07,2026-06-05T09:33:34
BraTS2021_00314,13.22,2026-06-05T09:33:47
BraTS2021_00317,22.71,2026-06-05T09:34:10
BraTS2021_00318,33.08,2026-06-05T09:34:43
BraTS2021_00327,14.26,2026-06-05T09:34:57
BraTS2021_00332,10.37,2026-06-05T09:35:08
BraTS2021_00334,16.47,2026-06-05T09:35:24
BraTS2021_00337,39.17,2026-06-05T09:36:03
BraTS2021_00339,20.79,2026-06-05T09:36:24
BraTS2021_00341,26.11,2026-06-05T09:36:50
BraTS2021_00347,33.57,2026-06-05T09:37:24
BraTS2021_00352,12.0,2026-06-05T09:37:36
BraTS2021_00366,26.12,2026-06-05T09:38:02
BraTS2021_00369,16.61,2026-06-05T09:38:19
BraTS2021_00375,19.51,2026-06-05T09:38:38
BraTS2021_00376,17.38,2026-06-05T09:38:55
BraTS2021_00378,18.4,2026-06-05T09:39:14
BraTS2021_00384,18.94,2026-06-05T09:39:33
BraTS2021_00389,31.77,2026-06-05T09:40:05
BraTS2021_00390,21.29,2026-06-05T09:40:26
BraTS2021_00399,20.68,2026-06-05T09:40:47
BraTS2021_00404,27.56,2026-06-05T09:41:14
BraTS2021_00407,22.7,2026-06-05T09:41:37
BraTS2021_00414,20.37,2026-06-05T09:41:57
BraTS2021_00418,20.49,2026-06-05T09:42:18
BraTS2021_00419,20.45,2026-06-05T09:42:38
BraTS2021_00425,28.76,2026-06-05T09:43:07
BraTS2021_00430,21.98,2026-06-05T09:43:29
BraTS2021_00432,23.75,2026-06-05T09:43:53
BraTS2021_00463,13.81,2026-06-05T09:44:06
BraTS2021_00466,18.28,2026-06-05T09:44:25
BraTS2021_00467,23.34,2026-06-05T09:44:48
BraTS2021_00470,11.75,2026-06-05T09:45:00
BraTS2021_00474,25.38,2026-06-05T09:45:25
BraTS2021_00477,13.37,2026-06-05T09:45:39
BraTS2021_00481,13.32,2026-06-05T09:45:52
BraTS2021_00489,20.06,2026-06-05T09:46:12
BraTS2021_00492,13.31,2026-06-05T09:46:25
BraTS2021_00500,14.14,2026-06-05T09:46:39
BraTS2021_00502,29.78,2026-06-05T09:47:09
BraTS2021_00504,17.48,2026-06-05T09:47:27
BraTS2021_00510,36.55,2026-06-05T09:48:03
BraTS2021_00514,12.95,2026-06-05T09:48:16
BraTS2021_00519,15.62,2026-06-05T09:48:32
BraTS2021_00521,24.77,2026-06-05T09:48:57
BraTS2021_00523,21.57,2026-06-05T09:49:18
BraTS2021_00525,22.14,2026-06-05T09:49:40
BraTS2021_00528,17.26,2026-06-05T09:49:58
BraTS2021_00529,10.8,2026-06-05T09:50:08
BraTS2021_00530,26.64,2026-06-05T09:50:35
BraTS2021_00532,39.73,2026-06-05T09:51:15
BraTS2021_00542,15.49,2026-06-05T09:51:30
BraTS2021_00543,25.07,2026-06-05T09:51:55
BraTS2021_00547,11.94,2026-06-05T09:52:07
BraTS2021_00558,12.78,2026-06-05T09:52:20
BraTS2021_00573,27.65,2026-06-05T09:52:48
BraTS2021_00578,30.42,2026-06-05T09:53:18
BraTS2021_00580,23.77,2026-06-05T09:53:42
BraTS2021_00582,15.65,2026-06-05T09:53:58
BraTS2021_00586,21.1,2026-06-05T09:54:19
BraTS2021_00588,18.94,2026-06-05T09:54:38
BraTS2021_00589,22.04,2026-06-05T09:55:00
BraTS2021_00592,13.38,2026-06-05T09:55:13
BraTS2021_00595,20.73,2026-06-05T09:55:34
BraTS2021_00604,18.1,2026-06-05T09:55:52
BraTS2021_00607,17.83,2026-06-05T09:56:10
BraTS2021_00610,22.39,2026-06-05T09:56:32
BraTS2021_00612,17.2,2026-06-05T09:56:49
BraTS2021_00621,13.49,2026-06-05T09:57:03
BraTS2021_00624,12.94,2026-06-05T09:57:16
BraTS2021_00636,12.16,2026-06-05T09:57:28
BraTS2021_00654,13.01,2026-06-05T09:57:41
BraTS2021_00656,15.2,2026-06-05T09:57:56
BraTS2021_00671,17.56,2026-06-05T09:58:14
BraTS2021_00674,18.1,2026-06-05T09:58:32
BraTS2021_00680,16.9,2026-06-05T09:58:49
BraTS2021_00682,29.11,2026-06-05T09:59:18
BraTS2021_00686,15.35,2026-06-05T09:59:33
BraTS2021_00692,13.21,2026-06-05T09:59:46
BraTS2021_00693,18.83,2026-06-05T10:00:05
BraTS2021_00697,19.91,2026-06-05T10:00:25
BraTS2021_00705,12.77,2026-06-05T10:00:38
BraTS2021_00707,31.3,2026-06-05T10:01:09
BraTS2021_00718,15.62,2026-06-05T10:01:25
BraTS2021_00721,18.47,2026-06-05T10:01:43
BraTS2021_00723,15.43,2026-06-05T10:01:59
BraTS2021_00724,13.41,2026-06-05T10:02:12
BraTS2021_00735,21.98,2026-06-05T10:02:34
BraTS2021_00736,13.66,2026-06-05T10:02:48
BraTS2021_00737,17.52,2026-06-05T10:03:05
BraTS2021_00746,26.58,2026-06-05T10:03:32
BraTS2021_00756,12.74,2026-06-05T10:03:45
BraTS2021_00757,19.53,2026-06-05T10:04:04
BraTS2021_00768,18.52,2026-06-05T10:04:23
BraTS2021_00774,20.01,2026-06-05T10:04:43
BraTS2021_00778,22.79,2026-06-05T10:05:06
BraTS2021_00833,32.09,2026-06-05T10:05:38
BraTS2021_00834,45.41,2026-06-05T10:06:23
BraTS2021_00840,21.4,2026-06-05T11:00:36
BraTS2021_00999,26.27,2026-06-05T11:01:03
BraTS2021_01027,15.01,2026-06-05T11:01:18
BraTS2021_01035,28.96,2026-06-05T11:01:46
BraTS2021_01038,16.5,2026-06-05T11:02:03
BraTS2021_01043,12.89,2026-06-05T11:02:16
BraTS2021_01045,16.95,2026-06-05T11:02:33
BraTS2021_01058,20.31,2026-06-05T11:02:53
BraTS2021_01063,26.52,2026-06-05T11:03:20
BraTS2021_01064,38.87,2026-06-05T11:03:59
BraTS2021_01072,33.9,2026-06-05T11:04:32
